Students	9025
5798	946 158 389 855
5799	117 172 650 244
5800	40 445 326 764
5801	914 303 690 120
5802	1169 545 656 885
5803	1169 49 1028 350
5804	840 303 67 214
5805	822 336 169 400
5806	984 322 613 922
5807	683 215 230 1143
5808	1117 170 188 111
5809	555 242 328 773
5810	748 1024 1011 566
5811	63 677 766 137
5812	358 521 680 360
5813	548 857 770 1166
5814	939 1080 490 577
5815	271 472 769 894
5816	106 1119 449 7
5817	317 583 924 628
5818	564 702 75 234
5819	149 1114 887 617
5820	359 1046 224 929
5821	195 499 371 406
5822	240 836 1159 878
5823	71 588 873 227
5824	344 1148 103 1043
5825	345 1058 552 1013
5826	412 67 537 77
5827	283 761 911 113
5828	282 346 242 603
5829	936 787 253 444
5830	1099 866 752 722
5831	382 948 228 263
5832	1081 338 306 1049
5833	514 505 350 968
5834	243 852 333 886
5835	692 1123 225 970
5836	384 1129 804 205
5837	647 52 17 1071
5838	40 283 783 160
5839	590 115 477 608
5840	509 134 120 1072
5841	70 71 473 969
5842	936 822 278 905
5843	1135 858 238 486
5844	893 676 561 205
5845	216 16 282 67
5846	466 1005 770 1128
5847	460 254 401 663
5848	793 29 1036 1149
5849	1152 736 82 999
5850	15 67 223 14
5851	675 308 1140 946
5852	1053 629 1084 299
5853	818 1010 137 386
5854	78 523 887 234
5855	944 709 401 1139
5856	83 799 475 860
5857	1172 569 810 793
5858	909 194 1149 1052
5859	877 494 1056 972
5860	1065 821 482 489
5861	1155 808 746 597
5862	524 659 44 563
5863	312 777 88 386
5864	928 483 70 473
5865	1066 695 1061 437
5866	352 614 588 468
5867	1018 795 623 1182
5868	314 557 893 641
5869	68 92 114 393
5870	300 534 799 1132
5871	596 233 378 535
5872	872 515 530 864
5873	14 200 981 727
5874	126 923 1173 120
5875	316 691 351 760
5876	895 748 470 325
5877	313 734 1197 158
5878	287 725 93 571
5879	951 646 1090 46
5880	653 1003 477 435
5881	23 947 674 293
5882	548 398 516 1197
5883	572 186 1006 1136
5884	226 285 430 753
5885	901 1103 379 1191
5886	935 26 28 50
5887	135 857 647 870
5888	587 155 1073 412
5889	580 122 673 880
5890	299 1168 221 85
5891	239 702 390 578
5892	954 466 191 990
5893	214 997 92 1198
5894	88 1005 860 27
5895	302 439 889 823
5896	144 858 214 1130
5897	769 1102 471 995
5898	790 104 1019 1171
5899	897 1047 322 698
5900	358 73 390 1060
5901	879 1198 599 41
5902	444 957 831 1050
5903	723 921 780 568
5904	124 998 916 701
5905	1063 47 502 109
5906	78 1197 243 373
5907	352 1051 432 262
5908	637 895 1176 532
5909	216 649 332 746
5910	871 65 1027 779
5911	9 594 28 609
5912	812 537 872 275
5913	572 412 980 824
5914	916 1035 622 14
5915	548 288 954 917
5916	1094 298 1187 397
5917	447 257 575 376
5918	951 947 268 1058
5919	263 288 9 897
5920	340 730 992 878
5921	1166 788 588 1
5922	1155 781 1010 432
5923	903 859 725 226
5924	415 249 203 429
5925	879 716 712 163
5926	176 209 1024 406
5927	543 317 189 47
5928	1028 898 1124 843
5929	1067 1064 426 645
5930	679 851 846 121
5931	454 452 591 214
5932	33 982 79 1029
5933	250 956 226 701
5934	783 196 565 164
5935	646 7 261 763
5936	328 547 352 426
5937	96 1108 614 755
5938	286 483 942 211
5939	1023 280 814 827
5940	789 315 962 557
5941	239 216 852 800
5942	430 736 338 860
5943	209 390 174 477
5944	551 228 75 1002
5945	404 980 946 535
5946	314 414 1198 685
5947	3 890 286 500
5948	686 418 584 755
5949	1154 738 1086 602
5950	514 294 574 222
5951	919 1074 1083 201
5952	793 559 866 655
5953	856 861 201 962
5954	802 847 650 929
5955	954 840 545 837
5956	335 1025 835 446
5957	1173 885 447 1156
5958	734 1109 1127 621
5959	454 284 584 980
5960	452 1186 910 1150
5961	89 112 708 317
5962	200 123 450 422
5963	624 57 803 400
5964	1085 98 614 927
5965	966 885 896 1054
5966	896 943 736 151
5967	332 1083 873 571
5968	531 293 220 489
5969	440 847 766 82
5970	419 687 768 156
5971	981 65 168 1010
5972	61 138 764 846
5973	1072 194 7 331
5974	954 820 127 344
5975	677 361 396 519
5976	942 65 438 457
5977	132 1039 723 388
5978	823 156 631 597
5979	68 486 479 763
5980	677 343 86 359
5981	1053 288 493 222
5982	1102 567 1136 1128
5983	505 795 810 252
5984	399 694 812 950
5985	733 548 497 33
5986	959 481 88 382
5987	668 817 743 749
5988	855 417 1027 786
5989	1009 273 694 583
5990	104 755 66 410
5991	529 791 1046 385
5992	699 338 547 894
5993	487 264 1167 453
5994	639 1012 508 1146
5995	192 877 573 889
5996	328 1028 455 338
5997	62 322 204 371
5998	865 831 1071 99
5999	677 190 680 232
6000	399 427 952 346
6001	500 984 412 1064
6002	355 59 1200 1093
6003	785 529 41 1076
6004	38 308 910 941
6005	811 333 870 584
6006	1045 59 972 1172
6007	128 755 5 936
6008	89 115 746 779
6009	405 207 398 952
6010	241 750 175 699
6011	642 479 123 1039
6012	226 212 932 339
6013	1143 413 135 668
6014	516 651 103 367
6015	469 827 1009 402
6016	649 883 761 560
6017	884 654 1133 339
6018	573 193 823 749
6019	747 1138 755 701
6020	213 514 1079 87
6021	428 184 137 975
6022	1062 502 183 1112
6023	564 356 259 1046
6024	1101 292 614 607
6025	470 1107 266 1194
6026	819 929 1134 512
6027	31 174 698 461
6028	477 263 1008 33
6029	265 1113 767 1092
6030	120 116 624 899
6031	541 105 690 953
6032	259 680 1166 436
6033	401 183 1148 420
6034	220 888 841 255
6035	1141 120 997 786
6036	418 77 254 271
6037	403 462 77 623
6038	761 343 1061 83
6039	1103 429 892 246
6040	363 1009 152 791
6041	152 414 939 188
6042	525 846 687 285
6043	1029 265 654 504
6044	814 1090 876 404
6045	35 269 245 638
6046	119 1099 1118 325
6047	1146 223 914 466
6048	110 64 801 265
6049	1032 70 180 44
6050	659 1172 440 735
6051	560 1021 704 420
6052	776 1150 585 267
6053	242 744 494 377
6054	54 496 399 463
6055	301 248 1159 1165
6056	476 796 426 899
6057	446 888 812 170
6058	739 482 1015 286
6059	136 953 490 836
6060	589 864 957 358
6061	1024 297 369 622
6062	1067 970 515 31
6063	991 633 997 306
6064	1130 814 403 575
6065	223 1136 453 806
6066	425 386 545 412
6067	1137 295 1148 783
6068	248 884 119 140
6069	682 377 759 1122
6070	448 197 133 202
6071	1005 338 70 277
6072	38 831 919 389
6073	818 994 329 838
6074	627 137 568 181
6075	575 726 97 765
6076	283 654 520 837
6077	580 150 888 1086
6078	73 1018 460 369
6079	1192 406 512 916
6080	466 446 311 15
6081	1174 465 1059 940
6082	735 975 152 175
6083	1175 835 1132 13
6084	681 396 1177 110
6085	264 790 248 935
6086	436 163 153 573
6087	65 779 1068 542
6088	767 1091 777 848
6089	54 1199 96 1082
6090	411 373 147 555
6091	265 1043 1119 854
6092	899 948 207 827
6093	355 795 92 1110
6094	734 762 665 749
6095	1133 888 518 808
6096	1166 1111 666 743
6097	640 855 1024 199
6098	505 777 166 1059
6099	83 610 700 381
6100	364 852 1028 911
6101	603 926 285 946
6102	782 66 1012 1024
6103	1139 1021 208 350
6104	533 405 355 128
6105	1000 970 503 1014
6106	129 1052 894 1137
6107	509 513 1200 45
6108	71 884 54 877
6109	916 177 501 608
6110	578 964 577 40
6111	623 258 285 661
6112	551 803 702 915
6113	1021 164 276 235
6114	61 14 334 819
6115	3 795 338 151
6116	1073 1043 858 855
6117	1152 156 385 685
6118	511 1092 939 321
6119	200 1187 1035 765
6120	1077 406 672 1184
6121	9 866 432 698
6122	1100 677 174 524
6123	573 187 545 269
6124	458 178 218 903
6125	274 498 460 44
6126	402 950 134 871
6127	1153 387 329 510
6128	493 458 754 668
6129	1159 156 913 483
6130	355 183 86 402
6131	548 1008 482 154
6132	1027 67 646 396
6133	281 301 795 946
6134	400 408 347 407
6135	147 88 967 1068
6136	445 183 751 810
6137	686 141 1086 383
6138	486 837 961 1010
6139	974 735 371 573
6140	451 148 795 709
6141	1099 183 427 429
6142	709 1020 828 1031
6143	254 801 938 843
6144	1189 558 950 14
6145	632 47 365 339
6146	76 843 864 1126
6147	1030 844 119 1054
6148	137 297 338 986
6149	241 760 535 938
6150	764 328 646 941
6151	506 727 771 598
6152	108 838 72 278
6153	333 636 492 1033
6154	558 137 1125 502
6155	1055 1132 461 1133
6156	771 248 745 790
6157	239 555 1171 33
6158	848 368 1063 767
6159	553 134 1004 388
6160	41 435 207 618
6161	752 1150 466 442
6162	268 312 360 949
6163	596 505 492 919
6164	760 1071 117 644
6165	434 1122 542 543
6166	746 976 949 156
6167	646 510 1144 902
6168	391 734 118 671
6169	692 175 331 356
6170	257 449 1017 354
6171	473 44 619 373
6172	569 890 719 1052
6173	143 803 1055 990
6174	851 91 217 783
6175	1134 290 747 216
6176	430 270 335 692
6177	1056 1026 19 654
6178	836 247 255 647
6179	1058 541 705 286
6180	344 1059 978 613
6181	585 495 1107 470
6182	304 455 1091 805
6183	878 956 789 969
6184	998 647 223 928
6185	993 664 1045 1139
6186	262 245 553 286
6187	977 1111 25 784
6188	1032 575 174 1018
6189	179 457 837 599
6190	1176 512 604 544
6191	1189 105 1151 926
6192	390 1002 832 982
6193	901 1126 861 741
6194	971 946 1048 690
6195	425 677 826 331
6196	1187 948 800 327
6197	610 724 825 314
6198	101 108 129 812
6199	269 903 800 1181
6200	639 826 924 970
6201	898 888 859 674
6202	1149 241 202 808
6203	97 529 488 645
6204	879 518 805 344
6205	257 958 355 937
6206	340 1188 132 469
6207	383 99 88 143
6208	789 924 1182 251
6209	163 341 1033 157
6210	1051 528 798 814
6211	1139 152 494 136
6212	82 416 320 1067
6213	790 313 627 507
6214	495 487 1161 1018
6215	743 822 938 353
6216	558 736 401 349
6217	144 403 1094 894
6218	656 934 1069 1149
6219	718 135 402 436
6220	566 1179 660 830
6221	1142 330 323 760
6222	62 30 864 836
6223	707 342 751 1107
6224	601 990 1053 667
6225	229 843 243 519
6226	66 430 155 1095
6227	604 749 221 260
6228	1071 211 1006 328
6229	1035 648 930 981
6230	825 16 832 37
6231	696 219 1008 279
6232	1154 319 834 775
6233	890 137 989 799
6234	849 447 484 1079
6235	570 395 997 1161
6236	783 290 568 331
6237	283 148 818 910
6238	1098 1115 1080 980
6239	234 1008 1180 1172
6240	883 816 794 294
6241	490 1040 836 1194
6242	523 393 497 926
6243	18 533 596 606
6244	895 928 829 880
6245	458 514 273 115
6246	202 1154 748 200
6247	897 151 143 969
6248	112 343 644 560
6249	760 886 13 1189
6250	1182 1063 1084 633
6251	6 880 898 563
6252	61 779 62 172
6253	1125 816 80 421
6254	585 5 838 1190
6255	383 836 895 996
6256	654 984 1038 276
6257	1141 814 662 1174
6258	465 955 1168 691
6259	309 1082 592 989
6260	1147 889 1138 929
6261	843 523 265 1200
6262	994 68 1181 606
6263	1099 31 1181 1000
6264	428 653 245 151
6265	592 908 484 95
6266	264 473 1001 137
6267	485 1058 576 445
6268	1068 1004 800 856
6269	1134 734 793 125
6270	473 559 631 115
6271	267 690 621 834
6272	268 842 193 324
6273	270 1073 637 61
6274	182 241 608 139
6275	765 622 965 805
6276	322 317 630 180
6277	817 632 19 1186
6278	620 589 1087 74
6279	544 736 943 556
6280	732 1127 892 770
6281	476 1021 886 512
6282	321 107 1144 530
6283	956 172 1101 1087
6284	412 874 687 480
6285	514 568 1088 559
6286	670 848 350 855
6287	959 215 1121 734
6288	291 212 644 502
6289	860 1195 614 548
6290	827 651 194 658
6291	365 660 766 196
6292	566 1017 427 199
6293	1118 362 500 146
6294	434 883 809 390
6295	1172 820 15 1169
6296	320 529 225 948
6297	906 400 284 424
6298	1160 583 790 393
6299	538 1028 802 766
6300	342 1083 303 644
6301	429 628 224 168
6302	874 974 947 568
6303	444 799 1123 1026
6304	677 185 852 920
6305	76 375 351 397
6306	926 252 1172 652
6307	615 921 138 325
6308	332 351 1046 273
6309	564 525 764 226
6310	517 815 293 257
6311	330 221 826 969
6312	875 458 124 566
6313	622 1073 642 1141
6314	432 1041 666 471
6315	305 876 616 369
6316	351 234 21 665
6317	322 931 988 1014
6318	319 382 389 766
6319	881 431 351 719
6320	246 633 950 513
6321	467 473 775 320
6322	396 69 697 812
6323	277 579 1025 340
6324	527 1120 871 778
6325	728 440 502 103
6326	763 13 1197 345
6327	575 668 27 1018
6328	96 4 450 388
6329	752 716 1042 325
6330	196 1187 334 97
6331	568 597 143 1121
6332	1075 666 1031 490
6333	334 380 385 378
6334	208 275 726 1115
6335	554 860 453 996
6336	57 403 240 933
6337	1054 757 748 165
6338	57 874 160 93
6339	6 990 974 641
6340	166 135 931 833
6341	100 260 478 541
6342	1071 1035 900 242
6343	585 392 370 1162
6344	24 299 297 701
6345	863 152 597 927
6346	585 31 678 1118
6347	855 985 2 193
6348	92 185 667 304
6349	426 1032 1025 671
6350	456 330 1045 736
6351	536 651 232 600
6352	1088 226 996 1137
6353	734 153 138 191
6354	242 274 635 390
6355	74 332 439 453
6356	719 1102 368 1069
6357	565 1188 874 648
6358	627 833 15 501
6359	766 1136 89 971
6360	64 973 740 251
6361	101 346 468 10
6362	964 927 691 117
6363	196 530 885 1027
6364	30 889 25 448
6365	997 668 23 436
6366	322 516 336 1003
6367	842 551 770 1135
6368	1008 1116 555 671
6369	764 990 782 249
6370	918 908 1004 710
6371	814 530 788 490
6372	1168 196 614 688
6373	968 2 1131 428
6374	1103 518 597 191
6375	759 1063 576 979
6376	1120 501 680 282
6377	1037 902 185 685
6378	202 118 557 144
6379	104 704 512 1153
6380	162 299 1089 425
6381	204 68 981 54
6382	558 803 649 242
6383	490 740 67 656
6384	856 674 522 857
6385	366 1046 554 467
6386	892 929 1200 47
6387	942 98 205 1126
6388	554 737 260 824
6389	584 677 92 42
6390	536 1026 1056 747
6391	845 1162 1166 635
6392	412 461 198 467
6393	614 60 259 341
6394	826 768 238 1132
6395	659 746 481 705
6396	309 782 551 616
6397	1184 980 1091 552
6398	1036 1185 956 733
6399	253 797 1160 763
6400	16 492 661 283
6401	1014 295 933 1030
6402	931 400 937 557
6403	996 470 694 861
6404	829 571 1033 1009
6405	490 1102 40 560
6406	722 285 966 519
6407	57 1162 210 139
6408	1006 483 596 1155
6409	589 990 302 778
6410	294 910 763 227
6411	488 1142 228 443
6412	243 81 739 693
6413	373 793 115 308
6414	1096 788 909 409
6415	924 1152 160 793
6416	1096 654 302 188
6417	236 755 467 1056
6418	1172 782 1151 232
6419	1063 631 985 1093
6420	408 149 865 730
6421	435 508 243 217
6422	503 275 175 422
6423	583 538 58 188
6424	43 706 1150 1098
6425	281 392 1041 630
6426	551 881 1007 814
6427	651 212 879 69
6428	584 146 437 727
6429	123 707 87 455
6430	181 890 107 454
6431	667 51 976 716
6432	699 539 28 552
6433	102 630 542 184
6434	37 1125 931 278
6435	18 457 537 383
6436	19 98 471 97
6437	807 1183 396 571
6438	156 1199 619 284
6439	479 1022 337 822
6440	60 925 956 296
6441	413 189 638 107
6442	1098 265 781 236
6443	418 595 1002 445
6444	407 655 406 204
6445	26 1006 499 989
6446	1174 1034 48 4
6447	1076 413 347 725
6448	903 1124 84 76
6449	423 763 650 447
6450	645 556 756 784
6451	1052 745 242 1024
6452	456 306 618 798
6453	105 899 761 959
6454	81 745 27 298
6455	1068 1008 1131 563
6456	219 50 1077 730
6457	58 328 905 16
6458	753 1133 617 622
6459	557 428 1065 114
6460	1137 48 812 934
6461	533 228 993 776
6462	839 244 397 746
6463	335 187 773 1133
6464	635 387 268 78
6465	648 576 1151 62
6466	728 1075 33 301
6467	704 1145 1032 312
6468	629 497 899 170
6469	1112 28 211 451
6470	991 852 338 371
6471	257 1066 461 660
6472	1032 652 996 197
6473	1085 270 620 1098
6474	914 781 655 814
6475	914 436 988 514
6476	1156 452 144 665
6477	872 637 756 253
6478	960 941 341 1018
6479	1072 1015 939 163
6480	551 1009 129 275
6481	851 321 346 701
6482	844 1036 927 515
6483	996 801 380 110
6484	714 1106 6 1151
6485	556 569 568 104
6486	800 376 804 972
6487	537 148 460 36
6488	991 624 157 855
6489	903 793 1145 57
6490	727 374 1022 585
6491	695 511 398 701
6492	297 907 442 195
6493	869 797 609 839
6494	579 1155 254 1008
6495	519 386 849 444
6496	1006 379 671 870
6497	635 26 239 681
6498	889 947 503 421
6499	264 478 1105 1119
6500	806 862 1106 950
6501	691 667 449 724
6502	211 52 1008 683
6503	493 496 660 125
6504	686 725 1019 52
6505	1105 86 343 290
6506	944 683 126 371
6507	249 202 384 764
6508	1055 498 815 1185
6509	669 437 600 1039
6510	532 246 54 1055
6511	167 898 54 204
6512	336 92 344 141
6513	723 1138 605 439
6514	514 1153 1158 400
6515	1090 199 79 1048
6516	1070 662 708 408
6517	759 232 206 917
6518	207 564 570 48
6519	1014 854 1164 419
6520	42 439 400 667
6521	815 943 1195 119
6522	891 527 437 91
6523	749 691 750 747
6524	478 579 869 668
6525	754 831 294 48
6526	1093 113 266 247
6527	128 619 980 360
6528	632 158 947 728
6529	49 74 558 1113
6530	1035 1032 955 589
6531	537 779 27 277
6532	990 550 643 454
6533	762 866 1168 244
6534	1035 908 359 926
6535	996 776 128 311
6536	634 125 328 147
6537	1130 262 315 520
6538	528 311 172 671
6539	577 1082 1169 1063
6540	375 103 825 265
6541	1065 662 568 461
6542	1108 712 980 121
6543	986 541 559 1116
6544	614 699 623 619
6545	361 63 418 1028
6546	449 878 1062 761
6547	1076 858 34 632
6548	125 593 1130 76
6549	733 79 381 283
6550	299 657 403 133
6551	552 435 1141 39
6552	1121 1069 1186 242
6553	270 443 767 1158
6554	416 1070 884 1073
6555	407 988 240 814
6556	1015 847 746 92
6557	419 598 901 474
6558	1036 675 1114 264
6559	1158 342 158 54
6560	811 354 359 36
6561	309 498 275 869
6562	747 499 287 497
6563	225 239 749 848
6564	354 862 157 577
6565	306 215 53 1178
6566	949 124 501 199
6567	918 729 506 728
6568	171 1041 1165 245
6569	1016 682 1187 313
6570	780 205 943 416
6571	182 1005 839 11
6572	1128 945 59 179
6573	1034 964 564 793
6574	288 616 376 211
6575	552 445 206 128
6576	635 984 1183 226
6577	645 976 59 768
6578	1127 503 711 861
6579	876 1114 291 741
6580	33 508 345 537
6581	985 868 493 898
6582	366 833 1130 14
6583	1063 94 13 1133
6584	885 942 805 127
6585	461 566 790 1115
6586	872 728 126 401
6587	3 1108 176 890
6588	605 708 977 975
6589	142 907 115 1041
6590	863 756 317 443
6591	925 777 1128 1157
6592	555 671 463 144
6593	112 851 1104 85
6594	1110 287 425 371
6595	333 4 48 873
6596	439 738 530 680
6597	312 10 557 793
6598	153 280 1061 178
6599	594 13 824 685
6600	1121 961 649 375
6601	452 375 1096 70
6602	1032 397 899 836
6603	106 524 546 1134
6604	1102 360 223 567
6605	1115 276 790 58
6606	490 33 902 93
6607	535 1027 969 17
6608	980 223 504 644
6609	46 276 819 1084
6610	349 1132 969 883
6611	38 395 1188 123
6612	532 896 828 631
6613	742 209 782 649
6614	624 197 64 253
6615	563 20 53 430
6616	929 625 390 334
6617	471 742 1097 258
6618	360 404 262 1149
6619	326 1186 585 939
6620	460 254 586 881
6621	588 593 116 465
6622	317 961 938 1105
6623	5 527 738 228
6624	375 645 562 865
6625	350 849 918 1150
6626	1188 660 553 8
6627	463 256 754 393
6628	839 815 782 808
6629	749 837 45 390
6630	721 723 1109 978
6631	217 840 678 666
6632	355 715 420 798
6633	1003 200 1053 63
6634	894 747 475 1191
6635	308 31 1069 1103
6636	230 380 421 447
6637	301 290 615 589
6638	127 158 903 679
6639	102 381 894 5
6640	496 461 306 68
6641	1167 1146 708 477
6642	369 234 324 765
6643	319 687 584 188
6644	14 396 849 994
6645	856 858 9 1053
6646	858 943 374 1005
6647	474 1133 142 631
6648	914 658 505 824
6649	696 795 767 245
6650	1045 378 554 177
6651	976 564 510 746
6652	987 193 136 116
6653	1187 98 496 408
6654	647 44 1059 1175
6655	48 621 1097 382
6656	1183 858 941 127
6657	159 335 524 273
6658	738 380 1091 770
6659	1133 601 1050 608
6660	437 977 1142 304
6661	814 693 169 188
6662	448 1164 188 681
6663	1145 770 182 986
6664	764 46 905 925
6665	752 417 773 943
6666	969 181 782 1116
6667	1027 971 552 189
6668	267 885 73 1009
6669	601 281 944 751
6670	39 622 924 648
6671	1172 874 393 1071
6672	1176 669 1179 1084
6673	345 1181 667 70
6674	2 774 1181 156
6675	976 116 1178 28
6676	371 942 518 331
6677	990 643 1018 238
6678	28 1067 846 517
6679	475 455 950 785
6680	919 1046 743 695
6681	644 346 934 209
6682	970 258 873 771
6683	1137 398 73 624
6684	654 874 772 884
6685	852 838 1194 770
6686	58 808 61 243
6687	761 640 349 598
6688	548 758 664 644
6689	878 753 850 703
6690	901 615 126 1158
6691	548 545 255 356
6692	302 1023 650 27
6693	1157 103 461 896
6694	1002 189 755 209
6695	705 1036 231 899
6696	491 416 180 250
6697	214 360 380 267
6698	845 616 894 1033
6699	840 705 1007 510
6700	905 125 779 1056
6701	878 297 637 75
6702	969 387 1180 657
6703	117 1114 1056 585
6704	618 13 1159 571
6705	1088 95 875 1124
6706	496 662 338 446
6707	817 306 791 1182
6708	820 376 986 374
6709	110 107 276 202
6710	100 33 276 41
6711	89 689 991 42
